ID_CI,ID_DELITO,ID_VICF,ID_TV,ID_TPM,SEXO,GENERO,POB,DISC,FHA_NAC,EDAD,NACIONAL,REL_VIC_VMARIO
9965748,996574800007,44461681,1,,2,2,0,0,,37,73,"No identificada"
9965749,996574900058,44461684,1,,1,1,0,0,,"No especificado",73,"No identificada"
9965750,996575000253,44461685,1,,1,1,0,0,,32,73,"No identificada"
9965751,996575100041,44461686,1,,1,1,0,0,,38,73,"No identificada"
9965752,996575200218,44461687,1,,1,1,0,0,,40,73,"No identificada"
9965753,996575300218,44461689,1,,2,2,0,0,,25,73,"No identificada"
9965754,996575400050,44461691,1,,1,1,0,0,,39,73,"No identificada"
9965755,996575500179,44461692,1,,2,2,0,0,,47,73,"No identificada"
9965756,996575600254,44461693,1,,2,2,0,0,,32,73,"No identificada"
9965757,996575700238,44461699,1,,1,1,0,0,,20,73,"No identificada"
9965758,996575800061,44461700,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965760,996576000239,44461704,1,,1,1,0,0,,33,73,"No identificada"
9965761,996576100083,44461705,1,,1,1,0,0,,41,73,"No identificada"
9965762,996576200048,44461793,2,6,,,,,,,,
9965763,996576300038,44461707,1,,2,2,0,0,,38,73,"No identificada"
9965764,996576400003,44461782,1,,1,1,0,0,1979-03-03,46,73,Ninguna
9965765,996576500083,44461708,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965766,996576600218,44461718,1,,2,2,0,0,,24,73,"No identificada"
9965769,996576900061,44461725,1,,2,2,0,0,,31,73,"No identificada"
9965770,996577000089,44461813,2,6,,,,,,,,
9965771,996577100218,44461730,1,,2,2,0,0,,37,73,"No identificada"
9965772,996577200061,44461733,1,,2,2,0,0,,51,73,"No identificada"
9965773,996577300020,44461734,1,,2,2,0,0,,26,61,"No identificada"
9965774,996577400083,44461735,1,,2,2,0,0,,36,73,"No identificada"
9965775,996577500539,44461739,1,,2,2,0,0,,14,73,"No identificada"
9965776,996577600168,44461743,1,,1,1,0,0,,55,73,"No identificada"
9965777,996577700003,44461794,1,,1,1,0,0,,33,73,Ninguna
9965778,996577800284,44461745,1,,2,2,0,0,,23,73,"No identificada"
9965779,996577900083,44461754,1,,2,2,0,0,,44,73,"No identificada"
9965780,996578000033,44461756,1,,2,2,0,0,,30,73,"No identificada"
9965781,996578100252,44461759,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965782,996578200218,44461760,1,,2,2,0,0,,51,73,"No identificada"
9965783,996578300038,44461763,1,,2,2,0,0,,50,73,"No identificada"
9965784,996578400253,44461764,1,,1,1,0,0,,28,73,"No identificada"
9965785,996578500041,44461765,1,,1,1,0,0,,52,73,"No identificada"
9965786,996578601188,44461766,1,,1,1,0,0,,24,73,"No identificada"
9965787,996578701205,44461812,2,6,,,,,,,,
9965789,996578900061,44461785,1,,1,1,0,0,,62,73,"No identificada"
9965790,996579000176,44461792,2,6,,,,,,,,
9965791,996579100116,44461799,1,,1,1,0,0,,47,73,"No identificada"
9965793,996579301256,44461804,1,,1,1,0,0,,5,73,"No identificada"
9965793,996579301256,44461814,1,,1,1,0,0,,3,73,"No identificada"
9965794,996579400218,44461805,1,,2,2,0,0,,40,73,"No identificada"
9965796,996579600252,44461817,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965797,996579701204,44461818,2,6,,,,,,,,
9965798,996579800176,44461823,1,,1,1,0,0,,26,73,"No identificada"
9965800,996580000041,44461828,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965801,996580100116,44461831,1,,1,1,0,0,,42,73,"No identificada"
9965802,996580200284,44461838,1,,2,2,0,0,,39,73,"No identificada"
9965804,996580400218,44461845,1,,2,2,0,0,,27,73,"No identificada"
9965805,996580500061,44461848,1,,1,1,0,0,,56,73,"No identificada"
9965806,996580600007,44461850,1,,2,2,0,0,,54,73,"No identificada"
9965807,996580700169,44461858,1,,2,2,0,0,,46,73,"No identificada"
9965808,996580800084,44461859,1,,1,1,0,0,,22,73,"No identificada"
9965810,996581001204,44461872,2,6,,,,,,,,
9965811,996581100174,44461874,1,,1,1,0,0,,68,73,"No identificada"
9965812,996581200024,44461879,1,,1,1,0,0,,38,73,"No identificada"
9965813,996581300218,44461880,1,,2,2,0,0,,39,73,"No identificada"
9965814,996581400033,44461884,1,,2,2,0,0,,60,73,"No identificada"
9965816,996581600218,44461891,1,,2,2,0,0,,50,73,"No identificada"
9965818,996581800218,44461903,1,,2,2,0,0,,17,73,"No identificada"
9965821,996582100176,44461910,1,,1,1,0,0,,24,73,"No identificada"
9965823,996582300020,44461915,1,,2,2,0,0,,28,73,"No identificada"
9965824,996582400083,44461919,1,,1,1,0,0,,"No especificado",73,"No identificada"
9965825,996582500167,44461922,1,,1,1,0,0,,17,73,"No identificada"
9965826,996582600061,44461923,1,,2,2,0,0,,54,73,"No identificada"
9965826,996582600061,44461965,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965827,996582700218,44461924,1,,2,2,0,0,,43,73,"No identificada"
9965827,996582700218,44461925,1,,1,1,0,0,,41,73,"No identificada"
9965827,996582700218,44461926,1,,2,2,0,0,,20,73,"No identificada"
9965828,996582800218,44461929,1,,2,2,0,0,,25,73,"No identificada"
9965829,996582900179,44461934,1,,2,2,0,0,,61,73,"No identificada"
9965830,996583000041,44461935,1,,1,1,0,0,,40,73,"No identificada"
9965832,996583200221,44461939,1,,1,1,0,0,,4,73,"No identificada"
9965833,996583300215,44461941,1,,2,2,0,0,,61,73,"No identificada"
9965834,996583400061,44461942,1,,1,1,0,0,,"No especificado",73,"No identificada"
9965835,996583500083,44461948,1,,1,1,0,0,,57,73,"No identificada"
9965836,996583600218,44461944,1,,2,2,0,0,,57,73,"No identificada"
9965837,996583700061,44461946,1,,1,1,0,0,,66,73,"No identificada"
9965838,996583801253,44461949,1,,1,1,0,0,,39,73,"No identificada"
9965839,996583900082,44461951,1,,2,2,0,0,,"No especificado",174,"No identificada"
9965839,996583900082,44461952,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965840,996584000218,44461953,1,,1,1,0,0,,58,73,"No identificada"
9965841,996584100252,44461956,1,,1,1,0,0,,20,73,"No identificada"
9965842,996584200057,44461958,1,,1,1,0,0,,60,73,"No identificada"
9965843,996584300050,44461960,1,,1,1,0,0,,43,73,"No identificada"
9965844,996584401205,44461963,2,6,,,,,,,,
9965845,996584500083,44461964,1,,1,1,0,0,,45,73,"No identificada"
9965848,996584800055,44461977,1,,1,1,0,0,,65,73,"No identificada"
9965849,996584901205,44461980,2,6,,,,,,,,
9965850,996585000046,44461984,1,,2,2,0,0,,65,73,"No identificada"
9965851,996585100110,44462003,2,6,,,,,,,,
9965852,996585201204,44461988,2,6,,,,,,,,
9965853,996585300041,44461992,1,,1,1,0,0,,25,73,"No identificada"
9965854,996585400050,44461994,1,,1,1,0,0,,29,73,"No identificada"
9965855,996585500179,44461996,1,,1,1,0,0,,58,73,"No identificada"
9965856,996585601188,44461997,1,,1,1,0,0,,"No especificado",73,"No identificada"
9965857,996585700033,44462004,1,,2,2,0,0,,25,73,"No identificada"
9965858,996585801209,44462005,4,,,,,,,,,
9965859,996585900252,44462007,1,,1,1,0,0,,33,73,"No identificada"
9965860,996586000218,44462026,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965861,996586100061,44462009,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965862,996586200048,44462020,2,6,,,,,,,,
9965863,996586300083,44462012,1,,1,1,0,0,,"No especificado",73,"No identificada"
9965864,996586400218,44462018,1,,2,2,0,0,,17,73,"No identificada"
9965865,996586500061,44462015,1,,1,1,0,0,,"No especificado",73,"No identificada"
9965866,996586600048,44462021,1,,2,2,0,0,,58,73,"No identificada"
9965867,996586700083,44462022,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965869,996586900061,44462031,1,,1,1,0,0,,53,73,"No identificada"
9965870,996587000057,44462033,1,,1,1,0,0,,35,73,"No identificada"
9965871,996587100110,44462034,1,,2,2,0,0,,34,73,"No identificada"
9965872,996587200174,44462035,1,,2,2,0,0,,65,73,"No identificada"
9965873,996587300218,44462038,1,,2,2,0,0,,31,73,"No identificada"
9965875,996587500176,44462052,1,,1,1,0,0,,51,73,"No identificada"
9965877,996587700085,44462070,2,6,,,,,,,,
9965878,996587800854,44462366,1,,1,1,0,0,,33,73,"No identificada"
9965879,996587901205,44462062,2,6,,,,,,,,
9965880,996588000539,44462148,1,,2,2,0,0,,13,73,"No identificada"
9965881,996588100061,44462066,1,,1,1,0,0,,31,73,"No identificada"
9965883,996588300061,44462079,1,,2,2,0,0,,38,73,"No identificada"
9965884,996588400061,44462081,1,,1,1,0,0,,28,73,"No identificada"
9965885,996588500218,44462083,1,,2,2,0,0,,17,73,"No identificada"
9965885,996588500218,44462084,1,,2,2,0,0,,15,73,"No identificada"
9965886,996588600218,44462087,1,,2,2,0,0,,56,73,"No identificada"
9965887,996588700020,44462090,1,,1,1,0,0,,"No especificado",73,"No identificada"
9965888,996588800218,44462092,1,,1,1,0,0,,34,73,"No identificada"
9965889,996588901257,44462094,2,6,,,,,,,,
9965890,996589000221,44466724,1,,2,2,0,0,,9,73,"No identificada"
9965891,996589100215,44462096,1,,1,1,0,0,,78,73,"No identificada"
9965892,996589200218,44462098,1,,2,2,0,0,,2,73,"No identificada"
9965893,996589300083,44462105,1,,2,2,0,0,,56,73,"No identificada"
9965894,996589400061,44462107,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965895,996589500218,44462109,1,,2,2,0,0,,53,73,"No identificada"
9965896,996589600057,44466038,1,,2,2,0,0,,17,73,"No identificada"
9965897,996589700083,44462112,1,,1,1,0,0,,67,73,"No identificada"
9965899,996589901205,44462121,2,6,,,,,,,,
9965900,996590000048,44462122,1,,1,1,0,0,,40,73,"No identificada"
9965901,996590100085,44462154,1,,2,2,0,0,,52,73,"No identificada"
9965902,996590200083,44462124,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965902,996590200083,44462125,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965902,996590200083,44462126,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965902,996590200083,44462127,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965902,996590200083,44462128,1,,1,1,0,0,,"No especificado",73,"No identificada"
9965902,996590200083,44462129,1,,1,1,0,0,,"No especificado",73,"No identificada"
9965902,996590200083,44462130,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965902,996590200083,44462131,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965902,996590200083,44462132,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965902,996590200083,44462133,1,,1,1,0,0,,"No especificado",73,"No identificada"
9965902,996590200083,44462134,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965902,996590200083,44462135,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965902,996590200083,44462136,1,,1,1,0,0,,"No especificado",73,"No identificada"
9965902,996590200083,44462137,1,,1,1,0,0,,"No especificado",73,"No identificada"
9965902,996590200083,44462138,1,,1,1,0,0,,"No especificado",73,"No identificada"
9965902,996590200083,44462139,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965902,996590200083,44462140,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965902,996590200083,44462141,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965902,996590200083,44462142,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965902,996590200083,44462143,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965902,996590200083,44462144,1,,1,1,0,0,,"No especificado",73,"No identificada"
9965902,996590200083,44462145,1,,1,1,0,0,,"No especificado",73,"No identificada"
9965903,996590300119,44462146,1,,1,1,0,0,,"No especificado",73,"No identificada"
9965904,996590400218,44462207,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965905,996590500050,44462158,1,,1,1,0,0,,38,73,"No identificada"
9965906,996590600034,44462202,2,6,,,,,,,,
9965907,996590700218,44462160,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965909,996590900059,44462176,2,6,,,,,,,,
9965910,996591000175,44462229,2,6,,,,,,,,
9965911,996591100009,44462174,1,,2,2,0,0,,32,73,"No identificada"
9965912,996591200046,44462178,1,,2,2,0,0,,49,73,"No identificada"
9965913,996591300179,44462180,1,,1,1,0,0,,63,73,"No identificada"
9965914,996591400048,44462205,2,6,,,,,,,,
9965916,996591600061,44462183,1,,1,1,0,0,,"No especificado",73,"No identificada"
9965917,996591700175,44462206,2,6,,,,,,,,
9965919,996591900028,44462198,1,,2,2,0,0,,29,73,"No identificada"
9965920,996592000033,44462228,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965921,996592100053,44462214,1,,1,1,0,0,,67,73,"No identificada"
9965922,996592200059,44462215,1,,2,2,0,0,,35,73,"No identificada"
9965923,996592300218,44462217,1,,2,2,0,0,,38,73,"No identificada"
9965924,996592400215,44462252,2,6,,,,,,,,
9965925,996592500059,44462220,1,,1,1,0,0,,60,73,"No identificada"
9965926,996592600046,44462221,1,,1,1,0,0,,"No especificado",73,"No identificada"
9965928,996592800028,44462224,1,,2,2,0,0,,30,73,"No identificada"
9965929,996592900048,44462225,1,,2,2,0,0,,63,73,"No identificada"
9965930,996593000218,44462230,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965932,996593200080,44462251,1,,1,1,0,0,,"No especificado",73,"No identificada"
9965933,996593300061,44462245,1,,1,1,0,0,,56,73,"No identificada"
9965934,996593400253,44472477,1,,1,1,0,0,,"No especificado",73,"No identificada"
9965935,996593500176,44462247,1,,1,1,0,0,,52,73,"No identificada"
9965936,996593601218,44462249,1,,2,2,0,0,,58,73,"No identificada"
9965937,996593700104,44462250,1,,1,1,0,0,,52,73,"No identificada"
9965938,996593800085,44462253,1,,1,1,0,0,,24,73,"No identificada"
9965939,996593901253,44462255,1,,1,1,0,0,,33,73,"No identificada"
9965940,996594000009,44462256,1,,2,2,0,0,,23,73,"No identificada"
9965941,996594100055,44462259,1,,1,1,0,0,,33,73,"No identificada"
9965942,996594200061,44462260,1,,2,2,0,0,,45,73,"No identificada"
9965943,996594301188,44462263,1,,2,2,0,0,,70,73,"No identificada"
9965945,996594500104,44462271,1,,1,1,0,0,,83,73,"No identificada"
9965946,996594600218,44462289,1,,1,1,0,0,,65,73,"No identificada"
9965948,996594800061,44462275,1,,2,2,0,0,,37,73,"No identificada"
9965949,996594900041,44462279,1,,1,1,0,0,,38,73,"No identificada"
9965949,996594900041,44466043,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965950,996595000218,44462281,1,,2,2,0,0,,56,73,"No identificada"
9965951,996595100061,44462283,1,,1,1,0,0,,"No especificado",73,"No identificada"
9965952,996595200218,44462287,1,,2,2,0,0,,13,73,"No identificada"
9965953,996595300111,44466039,1,,1,1,0,0,,"No especificado",73,"No identificada"
9965954,996595400061,44462296,1,,2,2,0,0,,44,73,"No identificada"
9965955,996595500083,44462297,1,,2,2,0,0,,48,73,"No identificada"
9965956,996595600033,44462298,1,,2,2,0,0,,33,73,"No identificada"
9965957,996595700050,44462335,2,6,,,,,,,,
9965958,996595801188,44462300,1,,1,1,0,0,,37,73,"No identificada"
9965959,996595900050,44463062,2,6,,,,,,,,
9965960,996596000218,44462302,1,,1,1,0,0,,73,73,"No identificada"
9965961,996596100028,44462306,1,,1,1,0,0,,29,73,"No identificada"
9965962,996596200041,44462307,1,,1,1,0,0,,45,73,"No identificada"
9965963,996596300218,44462367,1,,2,2,0,0,,43,73,"No identificada"
9965964,996596400050,44462339,2,6,,,,,,,,
9965965,996596500061,44462313,1,,1,1,0,0,,"No especificado",73,"No identificada"
9965966,996596600083,44462370,1,,2,2,0,0,,42,73,"No identificada"
9965967,996596700048,44462311,2,6,,,,,,,,
9965968,996596800083,44462310,1,,1,1,0,0,,27,73,"No identificada"
9965969,996596900055,44462338,1,,1,1,0,0,,"No especificado",73,"No identificada"
9965970,996597000048,44462340,2,6,,,,,,,,
9965971,996597100050,44462315,1,,1,1,0,0,,33,73,"No identificada"
9965972,996597200061,44462316,1,,1,1,0,0,,37,73,"No identificada"
9965973,996597301249,44462364,2,6,,,,,,,,
9965974,996597400041,44462319,1,,1,1,0,0,,37,73,"No identificada"
9965975,996597500041,44462374,1,,1,1,0,0,,"No especificado",73,"No identificada"
9965976,996597601258,44462321,1,,1,1,0,0,,39,174,"No identificada"
9965977,996597700169,44462323,1,,1,1,0,0,,46,73,"No identificada"
9965978,996597800020,44462327,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965979,996597900083,44462328,1,,1,1,0,0,,37,73,"No identificada"
9965980,996598000118,44462329,1,,1,1,0,0,,"No especificado",73,"No identificada"
9965981,996598101188,44462331,1,,2,2,0,0,,72,73,"No identificada"
9965982,996598200089,44462336,2,6,,,,,,,,
9965983,996598300218,44462341,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965984,996598400083,44462347,1,,1,1,0,0,,19,73,"No identificada"
9965985,996598500218,44462348,1,,2,2,0,0,,55,73,"No identificada"
9965986,996598600218,44462350,1,,2,2,0,0,,35,73,"No identificada"
9965987,996598700083,44462422,1,,1,1,0,0,,30,73,"No identificada"
9965988,996598800083,44462352,1,,1,1,0,0,,55,73,"No identificada"
9965989,996598900104,44462354,1,,2,2,0,0,,54,73,"No identificada"
9965991,996599100179,44462357,1,,1,1,0,0,,72,73,"No identificada"
9965992,996599200050,44462359,1,,1,1,0,0,,25,73,"No identificada"
9965993,996599300061,44462360,1,,2,2,0,0,,39,73,"No identificada"
9965994,996599400246,44462361,1,,2,2,0,0,,65,73,"No identificada"
9965995,996599500218,44462425,1,,2,2,0,0,,"No especificado",73,"No identificada"
9965996,996599600253,44462373,2,6,,,,,,,,
9965997,996599700045,44462427,1,,1,1,0,0,,54,73,"No identificada"
9965998,996599800050,44462376,1,,1,1,0,0,,20,73,"No identificada"
9965999,996599900020,44462378,1,,2,2,0,0,,41,73,"No identificada"
9966000,996600000041,44462383,1,,1,1,0,0,,"No especificado",73,"No identificada"
9966001,996600100055,44462384,1,,1,1,0,0,,52,73,"No identificada"
9966002,996600201213,44462461,2,6,,,,,,,,
9966003,996600300048,44462388,1,,1,1,0,0,,55,73,"No identificada"
9966004,996600400089,44462462,2,6,,,,,,,,
9966005,996600500218,44462390,1,,2,2,0,0,,61,73,"No identificada"
9966006,996600600169,44462392,1,,2,2,0,0,,36,73,"No identificada"
9966008,996600800041,44462404,1,,2,2,0,0,,34,73,"No identificada"
9966009,996600900178,44462405,1,,1,1,0,0,,"No especificado",73,"No identificada"
9966010,996601000104,44462406,1,,1,1,0,0,,46,73,"No identificada"
9966011,996601100084,44462521,1,,2,2,0,0,,38,73,"No identificada"
9966012,996601200253,44462456,2,6,,,,,,,,
9966014,996601400083,44462412,1,,1,1,0,0,,25,73,"No identificada"
9966015,996601500061,44462414,1,,2,2,0,0,,43,73,"No identificada"
9966016,996601600169,44462617,1,,2,2,0,0,,"No especificado",73,"No identificada"
9966017,996601700253,44462418,1,,2,2,0,0,,39,73,"No identificada"
9966018,996601800009,44462419,1,,2,2,0,0,,42,73,"No identificada"
9966019,996601900050,44462430,1,,1,1,0,0,,20,73,"No identificada"
9966020,996602000050,44462463,2,6,,,,,,,,
9966021,996602100170,44462432,1,,2,2,0,0,,33,73,"No identificada"
9966023,996602300175,44462435,1,,2,2,0,0,,32,73,"No identificada"
9966024,996602400179,44462436,1,,2,2,0,0,,47,73,"No identificada"
9966025,996602500170,44462438,1,,2,2,0,0,,47,73,"No identificada"
9966025,996602500170,44466942,1,,2,2,0,0,,20,73,"No identificada"
9966026,996602600041,44462444,1,,1,1,0,0,,46,73,"No identificada"
9966027,996602700061,44462445,1,,2,2,0,0,,31,73,"No identificada"
9966029,996602900055,44462447,1,,1,1,0,0,,41,73,"No identificada"
9966031,996603100218,44462454,1,,1,1,0,0,,37,73,"No identificada"
9966032,996603200104,44462464,1,,1,1,0,0,,"No especificado",73,"No identificada"
9966033,996603300179,44462465,1,,1,1,0,0,,47,73,"No identificada"
9966034,996603400218,44462468,1,,2,2,0,0,,38,73,"No identificada"
9966035,996603500854,44462470,1,,2,2,0,0,,21,73,"No identificada"
9966037,996603700048,44462481,1,,2,2,0,0,,67,73,"No identificada"
9966038,996603800055,44462482,1,,2,2,0,0,,37,73,"No identificada"
9966040,996604000089,44462491,2,6,,,,,,,,
9966041,996604101188,44462486,1,,1,1,0,0,,29,73,"No identificada"
9966042,996604200083,44462487,1,,2,2,0,0,,"No especificado",73,"No identificada"
9966043,996604300218,44462497,1,,2,2,0,0,,"No especificado",73,"No identificada"
9966043,996604300218,44462499,1,,2,2,0,0,,"No especificado",73,"No identificada"
9966044,996604400020,44462503,1,,2,2,0,0,,27,73,"No identificada"
9966045,996604500083,44462506,2,6,,,,,,,,
9966046,996604600083,44462507,1,,1,1,0,0,,"No especificado",73,"No identificada"
9966047,996604700218,44462509,1,,1,1,0,0,,"No especificado",73,"No identificada"
9966048,996604800016,44462520,2,6,,,,,,,,
9966049,996604900061,44462512,1,,1,1,0,0,,52,73,"No identificada"
9966050,996605000041,44462523,1,,1,1,0,0,,"No especificado",73,"No identificada"
9966052,996605200048,44462579,2,6,,,,,,,,
9966053,996605300083,44462524,1,,1,1,0,0,,56,73,"No identificada"
9966054,996605400033,44462526,1,,1,1,0,0,,29,73,"No identificada"
9966055,996605500083,44462578,2,6,,,,,,,,
9966056,996605600013,44462529,1,,2,2,0,0,,23,73,"No identificada"
9966057,996605700061,44462533,1,,1,1,0,0,,24,73,"No identificada"
9966059,996605900103,44462545,1,,1,1,0,0,,"No especificado",73,"No identificada"
9966061,996606100218,44462641,1,,2,2,0,0,,15,73,"No identificada"
9966062,996606200218,44462558,1,,1,1,0,0,,"No especificado",73,"No identificada"
9966063,996606300048,44462563,2,6,,,,,,,,
9966064,996606400020,44462581,1,,1,1,0,0,,35,73,"No identificada"
9966065,996606500061,44462564,1,,2,2,0,0,,"No especificado",73,"No identificada"
9966067,996606700207,44462576,1,,2,2,0,0,,38,73,"No identificada"
9966068,996606801256,44462582,1,,2,2,0,0,,"No especificado",73,"No identificada"
9966069,996606900176,44462577,1,,2,2,0,0,,45,73,"No identificada"
9966070,996607000041,44462583,1,,2,2,0,0,,44,73,"No identificada"
9966071,996607100061,44462584,1,,2,2,0,0,,53,73,"No identificada"
9966072,996607200059,44462586,1,,1,1,0,0,,25,73,"No identificada"
9966074,996607400048,44463012,2,6,,,,,,,,
9966075,996607500104,44462592,1,,2,2,0,0,,85,73,"No identificada"
9966076,996607600084,44462593,1,,2,2,0,0,,52,73,"No identificada"
9966077,996607700009,44462594,1,,1,1,0,0,,65,73,"No identificada"
9966078,996607800218,44462699,1,,1,1,0,0,,"No especificado",73,"No identificada"
9966079,996607900218,44462695,1,,2,2,0,0,,44,73,"No identificada"
9966081,996608100050,44462605,1,,1,1,0,0,,38,73,"No identificada"
9966082,996608200239,44462606,1,,1,1,0,0,,30,73,"No identificada"
9966083,996608300218,44462608,1,,2,2,0,0,,67,73,"No identificada"
9966084,996608400048,44462611,1,,2,2,0,0,,55,73,"No identificada"
9966086,996608600083,44462613,1,,1,1,0,0,,52,73,"No identificada"
9966087,996608700218,44462702,1,,2,2,0,0,,17,73,"No identificada"
9966090,996609000218,44462630,1,,1,1,0,0,,20,73,"No identificada"
9966092,996609200083,44462634,1,,1,1,0,0,,60,73,"No identificada"
9966093,996609300218,44462635,1,,2,2,0,0,,"No especificado",73,"No identificada"
9966094,996609400083,44462807,2,6,,,,,,,,
9966095,996609500175,44462710,2,6,,,,,,,,
9966096,996609600050,44462639,1,,1,1,0,0,,33,73,"No identificada"
9966098,996609800137,44462650,1,,2,2,0,0,,"No especificado",73,"No identificada"
9966099,996609900218,44462653,1,,2,2,0,0,,34,73,"No identificada"
9966100,996610000083,44462656,1,,2,2,0,0,,"No especificado",73,"No identificada"
9966102,996610200038,44462661,1,,2,2,0,0,,48,73,"No identificada"
9966103,996610300061,44462662,1,,2,2,0,0,,22,73,"No identificada"
9966104,996610400179,44462663,1,,2,2,0,0,,59,73,"No identificada"
9966105,996610500061,44462664,1,,1,1,0,0,,43,73,"No identificada"
9966106,996610600048,44462666,1,,2,2,0,0,,46,73,"No identificada"
9966107,996610700083,44462667,1,,1,1,0,0,,31,73,"No identificada"
9966108,996610800061,44462669,1,,2,2,0,0,,36,73,"No identificada"
9966109,996610900048,44462670,1,,2,2,0,0,,40,73,"No identificada"
9966110,996611000057,44462671,1,,1,1,0,0,,"No especificado",73,"No identificada"
9966111,996611100218,44462672,1,,2,2,0,0,,85,73,"No identificada"
9966112,996611200083,44462674,1,,1,1,0,0,,"No especificado",73,"No identificada"
9966113,996611300083,44462676,1,,2,2,0,0,,24,73,"No identificada"
9966115,996611500083,44462682,1,,1,1,0,0,,37,73,"No identificada"
9966116,996611600048,44462684,1,,1,1,0,0,,33,73,"No identificada"
9966117,996611700218,44462685,1,,2,2,0,0,,60,73,"No identificada"
9966118,996611800041,44462688,1,,2,2,0,0,,60,73,"No identificada"
9966119,996611900061,44462690,1,,2,2,0,0,,28,73,"No identificada"
9966120,996612000041,44462711,1,,2,2,0,0,,34,73,"No identificada"
9966121,996612100061,44462712,1,,2,2,0,0,,26,73,"No identificada"
9966123,996612300118,44462716,1,,2,2,0,0,,"No especificado",73,"No identificada"
9966124,996612400083,44462718,1,,2,2,0,0,,45,73,"No identificada"
9966126,996612600061,44462721,1,,2,2,0,0,,31,73,"No identificada"
9966127,996612701243,44462756,2,6,,,,,,,,
9966128,996612801188,44462724,1,,2,2,0,0,,57,73,"No identificada"
9966129,996612900038,44462725,1,,2,2,0,0,,56,73,"No identificada"
9966130,996613000083,44462783,1,,2,2,0,0,,"No especificado",73,"No identificada"
9966131,996613101188,44462728,1,,1,1,0,0,,30,73,"No identificada"
9966132,996613200061,44462729,1,,1,1,0,0,,"No especificado",73,"No identificada"
9966133,996613300050,44462732,1,,2,2,0,0,,39,73,"No identificada"
9966134,996613400048,44462809,2,6,,,,,,,,
9966135,996613500218,44462737,1,,2,2,0,0,,55,73,"No identificada"
9966136,996613600118,44462738,1,,1,1,0,0,,31,73,"No identificada"
9966137,996613700083,44462760,1,,2,2,0,0,,47,73,"No identificada"
9966138,996613800013,44462740,1,,2,2,0,0,,25,73,"No identificada"
9966139,996613901243,44462745,2,6,,,,,,,,
9966141,996614100083,44462750,1,,1,1,0,0,,"No especificado",73,"No identificada"
9966142,996614200046,44462752,2,6,,,,,,,,
9966143,996614300059,44462804,4,,,,,,,,,
9966144,996614400218,44462764,1,,1,1,0,0,,8,73,"No identificada"
9966144,996614400218,44462765,1,,2,2,0,0,,4,73,"No identificada"
9966145,996614500116,44462767,1,,1,1,0,0,,48,73,"No identificada"
9966146,996614600083,44462769,1,,2,2,0,0,,24,73,"No identificada"
9966147,996614700085,44462827,2,6,,,,,,,,
9966148,996614800284,44463016,2,6,,,,,,,,
9966149,996614901204,44462778,2,6,,,,,,,,
9966150,996615000083,44462780,1,,1,1,0,0,,46,73,"No identificada"
9966151,996615101186,44462832,1,,1,1,0,0,,"No especificado",73,"No identificada"
9966152,996615200244,44462787,1,,1,1,0,0,,11,73,"No identificada"
9966153,996615300253,44462828,2,6,,,,,,,,
9966154,996615400050,44462811,2,6,,,,,,,,
9966155,996615500061,44462791,1,,1,1,0,0,,13,73,"No identificada"
9966156,996615601201,44462795,1,,2,2,0,0,,61,73,"No identificada"
9966158,996615801244,44462831,2,6,,,,,,,,
9966159,996615900218,44462803,1,,2,2,0,0,,50,73,"No identificada"
9966160,996616000009,44462813,1,,2,2,0,0,,40,73,"No identificada"
9966161,996616100252,44462815,1,,1,1,0,0,,33,73,"No identificada"
9966163,996616300108,44462820,1,,1,1,0,0,,56,73,"No identificada"
9966164,996616400218,44462821,1,,2,2,0,0,,"No especificado",73,"No identificada"
