ID_CI,ID_DELITO,DTO,MODA_DTO,FORMA_ACC,FHA_DE_HCHOS,HRA_DE_HCHOS,EMTO_COM_DTO,GRDO_CONS,CLASF_DE_DTO,NOM_ENT_HCHOS,ID_ENT_HCHOS,NOM_MUN_HCHOS,ID_MUN_HCHOS,NOM_LOC_HCHOS,ID_LOC_HCHOS,NOM_COL_HCHOS,ID_COL_HCHOS,CP,COORD_X,COORD_Y,DOM_HCHOS
CI/QRO/17741/2025,"CI/QRO/17741/2025ROBO A TRANSEÚNTE","ROBO A TRANSEÚNTE",DOLOSO,1,2025-06-03,18:15:00,3,1,4.01.05,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"LOMAS DE SAN PEDRITO PEÑUELAS",,,,,"AVENBIDA BELEN"
CI/QRO/17752/2025,"CI/QRO/17752/2025DAÑOS DOLOSOS","DAÑOS DOLOSOS",DOLOSO,2,2025-06-03,21:50:00,8,1,4.05,QUERÉTARO,22,"CORREGIDORA (QRO)",6,,,"EL PUEBLITO",,,-100.354118,20.583416,"CAMINO A VANEGAS"
CI/QRO/17797/2025,"CI/QRO/17797/2025INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR","INCUMPLIMIENTO DE LAS OBLIGACIONES DE ASISTENCIA FAMILIAR",DOLOSO,1,2025-02-04,10:25:00,7,1,5.03,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,GARAMBULLO,,,-100.354118,20.583416,MEZQUITE
CI/QRO/17810/2025,"CI/QRO/17810/2025ROBO DE VEHÍCULO","ROBO DE VEHÍCULO",DOLOSO,2,2025-06-04,05:00:00,8,1,4.01.02.01,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"COLONIA SAN PEDRITO PEÑUELAS",,,-100.3967815,20.6322877,OBREROS
CI/QRO/17822/2025,"CI/QRO/17822/2025DAÑOS DOLOSOS","DAÑOS DOLOSOS",DOLOSO,2,2025-06-02,21:30:00,8,1,4.05,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,CIMATARIO,,,-100.354118,20.583416,"AVENIDA CONSTITUYENTES"
CI/QRO/17848/2025,"CI/QRO/17848/2025LESIONES CULPOSAS","LESIONES CULPOSAS",CULPOSO,2,2025-06-02,18:00:00,8,1,1.02.02,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"PASEOS DE SAN MIGUEL",,,-100.354118,20.583416,"AV SAN MIGUEL"
CI/QRO/17871/2025,"CI/QRO/17871/2025FRAUDE GENÉRICO","FRAUDE GENÉRICO",DOLOSO,2,2025-05-05,16:00:00,8,1,4.02,QUERÉTARO,22,"TOLIMAN (QRO)",18,,,"VALLE ARAGON",,,-100.354118,20.583416,"VALLE COLIMA"
CI/QRO/17872/2025,"CI/QRO/17872/2025ROBO DE VEHÍCULO","ROBO DE VEHÍCULO",DOLOSO,2,2025-06-04,03:30:00,8,1,4.01.02.01,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"COLONIA SAN PEDRITO PEÑUELAS",,,-100.3972847,20.641343,PANADEROS
CI/QRO/17884/2025,"CI/QRO/17884/2025ROBO SIMPLE","ROBO SIMPLE",DOLOSO,2,2025-06-04,10:30:00,8,1,4.07,QUERÉTARO,22,"CORREGIDORA (QRO)",6,,,"SANTA BARBARA",,,,,"FRANCISCO I MADERO"
CI/QRO/17886/2025,"CI/QRO/17886/2025ROBO ESTANDO LA VÍCTIMA EN VEHÍCULO DE TRANSPORTE PÚBLICO","ROBO ESTANDO LA VÍCTIMA EN VEHÍCULO DE TRANSPORTE PÚBLICO",DOLOSO,1,2025-06-04,15:30:00,6,1,4.01.07,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"MENCHACA II",,,,,"CALLE RIO FUERTE"
CI/QRO/17932/2025,"CI/QRO/17932/2025ALLANAMIENTO DE DOMICILIO","ALLANAMIENTO DE DOMICILIO",DOLOSO,2,2025-06-04,09:27:00,8,1,7.03,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"SAN ANTONIO DE LA PUNTA",,,-100.354118,20.583416,"LOS MENDOZA"
CI/QRO/17934/2025,"CI/QRO/17934/2025FRAUDE GENÉRICO","FRAUDE GENÉRICO",DOLOSO,2,2024-09-01,09:00:00,8,1,4.02,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"PLAZAS DEL SOLF",,,-100.354118,20.583416,"MEXICO- QUERETARO"
CI/QRO/17947/2025,"CI/QRO/17947/2025ACOSO SEXUAL","ACOSO SEXUAL",DOLOSO,1,2025-05-27,20:05:00,7,1,3.02,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"PASEOS DEL PEDREGAL",,,-100.354118,20.583416,GRANITO
CI/QRO/17970/2025,"CI/QRO/17970/2025VIOLENCIA DE GÉNERO","VIOLENCIA DE GÉNERO",DOLOSO,1,2025-06-05,11:30:00,7,1,5.02,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"MILENIO III",,,-100.354118,20.583416,ETEREO
CI/QRO/17971/2025,"CI/QRO/17971/2025NARCOMENUDEO (POSESIÓN SIMPLE)","NARCOMENUDEO (POSESIÓN SIMPLE)",DOLOSO,2,2025-06-05,00:00:00,8,1,7.01.01,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"SANTA ROSA JAUREGUI",,,-100.354118,20.583416,"HACEINDA SAN IGNACIOSUJETO ACTIVO ES DE"
CI/QRO/17975/2025,"CI/QRO/17975/2025ROBO SIMPLE","ROBO SIMPLE",DOLOSO,1,2025-06-01,00:00:00,2,1,4.07,QUERÉTARO,22,"MARQUES, EL (QRO)",11,,,"AGUA AZUL (PROCEDE)",,,,,"RIO BRAVO"
CI/QRO/17977/2025,"CI/QRO/17977/2025HECHOS POSIBLEMENTE CONSTITUTIVOS DE DELITO","HECHOS POSIBLEMENTE CONSTITUTIVOS DE DELITO",DOLOSO,2,2025-06-03,00:00:00,8,1,7.10,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"REFORMA AGRARIA 2A. SECCION",,,,,"SALVADOR MORENO"
CI/QRO/17978/2025,"CI/QRO/17978/2025ROBO DE VEHÍCULO","ROBO DE VEHÍCULO",DOLOSO,2,2025-06-05,09:15:00,8,1,4.01.02.01,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"FRACCIONAMIENTO COLINAS DEL CIMATARIO",,,-100.3664853,20.5626848,"Cerro de Tenaya"
CI/QRO/18022/2025,"CI/QRO/18022/2025DAÑOS DOLOSOS","DAÑOS DOLOSOS",DOLOSO,2,2025-06-06,00:41:00,8,1,4.05,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"LOMA BONITA",,,-100.354118,20.583416,POPOCATEPELT
CI/QRO/18035/2025,"CI/QRO/18035/2025LESIONES DOLOSAS","LESIONES DOLOSAS",DOLOSO,2,2025-06-01,02:30:00,8,1,1.02.01,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,JURICA,,,-100.354118,20.583416,"AV. 5 DE FEBRERO"
CI/QRO/18127/2025,"CI/QRO/18127/2025ROBO DE VEHÍCULO","ROBO DE VEHÍCULO",DOLOSO,2,2025-05-10,15:00:00,8,1,4.01.02.01,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"LA CAPILLA(COND EUCALIPTOS)QRO",,,,,ZARAGOZA
CI/QRO/18173/2025,"CI/QRO/18173/2025ROBO A CASA HABITACIÓN","ROBO A CASA HABITACIÓN",DOLOSO,2,2025-06-06,14:00:00,8,1,4.01.01,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"MILENIO III",,,-100.3452581,20.5924786,"SENDERO DEL CAMINANTE"
CI/QRO/18174/2025,"CI/QRO/18174/2025ROBO A VEHÍCULO","ROBO A VEHÍCULO SIN VIOLENCIA",DOLOSO,2,2025-06-06,10:30:00,8,1,4.01.14,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"DESARROLLO SAN PABLO I P. 214",,,-100.4054757,20.6434313,"playa mocambo"
CI/QRO/18176/2025,"CI/QRO/18176/2025ROBO A CASA HABITACIÓN","ROBO A CASA HABITACIÓN",DOLOSO,2,2025-05-29,00:00:00,8,1,4.01.01,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"DESARROLLO SAN PABLO I P. 214",,,,,"PLAYA VILLA DEL MAR"
CI/QRO/18205/2025,"CI/QRO/18205/2025ROBO A COMERCIO","ROBO A COMERCIO",DOLOSO,2,2025-06-07,00:00:00,8,1,4.01.11,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"EX HACIENDA SAN JUANICO",,,-100.354118,20.583416,"CARRETERA A TLACOTE"
CI/QRO/18237/2025,"CI/QRO/18237/2025ROBO DE VEHÍCULO","ROBO DE VEHÍCULO",DOLOSO,2,2025-06-08,08:00:00,8,1,4.01.02.01,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"SAN PEDRO MARTIR",,,-100.4662423,20.6402919,MORELOS
CI/QRO/18256/2025,"CI/QRO/18256/2025VIOLENCIA FAMILIAR","VIOLENCIA FAMILIAR",DOLOSO,1,2025-06-08,08:00:00,7,1,5.01,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"SANTA MARIA MAGDALENA",,,-100.354118,20.583416,"13 DE SEPTIEMBRE"
CI/QRO/18273/2025,"CI/QRO/18273/2025NARCOMENUDEO (POSESIÓN SIMPLE)","NARCOMENUDEO (POSESIÓN SIMPLE)",DOLOSO,2,2025-06-09,05:12:00,8,1,7.01.01,QUERÉTARO,22,"CORREGIDORA (QRO)",6,,,BALVANERA,,,-100.4629684,20.5291634,"FRACCIONAMIENTO CLUB HIPICO POLO COUNTRY CLUB"
CI/QRO/18278/2025,"CI/QRO/18278/2025ROBO A CASA HABITACIÓN","ROBO A CASA HABITACIÓN",DOLOSO,2,2025-06-08,01:00:00,8,1,4.01.01,QUERÉTARO,22,"MARQUES, EL (QRO)",11,,,"ZAR,",,,-100.354118,20.583416,"CIRCUITO JACARANDAS"
CI/QRO/18287/2025,"CI/QRO/18287/2025ROBO A CASA HABITACIÓN","ROBO A CASA HABITACIÓN",DOLOSO,2,2025-06-07,10:30:00,8,1,4.01.01,QUERÉTARO,22,"MARQUES, EL (QRO)",11,,,"FRACCIONAMIENTO ZARU",,,-100.3213603,20.6630085,JACARANDAS
CI/QRO/18291/2025,"CI/QRO/18291/2025ROBO A VEHÍCULO","ROBO A VEHÍCULO SIN VIOLENCIA",DOLOSO,2,2025-06-08,15:15:00,8,1,4.01.14,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,LINDAVISTA,,,-100.3966585,20.6055893,INVIERNO
CI/QRO/18301/2025,CI/QRO/18301/2025AMENAZAS,AMENAZAS,DOLOSO,2,2025-06-09,07:50:00,8,1,7.02,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"FELIPE CARRILLO PUERTO",,,-100.354118,20.583416,"CALLEJON DEL SOL"
CI/QRO/18340/2025,"CI/QRO/18340/2025ROBO QUEBRANTANDO LA CONFIANZA","ROBO QUEBRANTANDO LA CONFIANZA",DOLOSO,2,2025-05-26,10:00:00,8,1,4.01.14,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"VALLES DE SAN JOSÉ",,,-100.354118,20.583416,"8 MANZANA 50"
CI/QRO/18348/2025,"CI/QRO/18348/2025FALSEDAD ANTE AUTORIDADES","FALSEDAD ANTE AUTORIDADES",DOLOSO,2,2025-03-28,00:00:00,8,1,7.05,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"SIN INFORMACIONEL",,,-100.36869048973,20.589643431384,"SIN INFORMACION"
CI/QRO/18349/2025,"CI/QRO/18349/2025LESIONES DOLOSAS","LESIONES DOLOSAS",DOLOSO,2,2025-06-09,00:00:00,8,1,1.02.01,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"PASEOS DEL MARQUES FECHA",,,-100.354118,20.583416,"LAS TROJES"
CI/QRO/18364/2025,CI/QRO/18364/2025DISCRIMINACIÓN,DISCRIMINACIÓN,DOLOSO,2,2025-01-27,00:00:00,8,1,6.05,QUERÉTARO,22,"MARQUES, EL (QRO)",11,,,ZIBATA,,,-100.354118,20.583416,"CIRCUITO GILGUEROS"
CI/QRO/18391/2025,CI/QRO/18391/2025AMENAZAS,AMENAZAS,DOLOSO,2,2025-06-07,20:52:00,8,1,7.02,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,JURICA,,,-100.354118,20.583416,"PASEO DE JURICA"
CI/QRO/18419/2025,"CI/QRO/18419/2025LESIONES CULPOSAS","LESIONES CULPOSAS",CULPOSO,2,2025-06-09,08:00:00,8,1,1.02.02,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"JARDINES DE LA ALBORADA",,,-100.354118,20.583416,"ROCIO DELA MAÑANA"
CI/QRO/18429/2025,"CI/QRO/18429/2025ROBO A COMERCIO","ROBO A COMERCIO",DOLOSO,2,2025-06-09,17:15:00,8,1,4.01.11,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"MISION BUCARELI NORTE",,,-100.4146717,20.6399198,"CERRO DEL SOMBRERETE"
CI/QRO/18434/2025,"CI/QRO/18434/2025FRAUDE GENÉRICO","FRAUDE GENÉRICO",DOLOSO,2,2024-03-19,00:00:00,8,1,4.02,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"SAN PEDRITO PEÑUELAS",,,-100.354118,20.583416,"AV PEÑUELAS"
CI/QRO/18444/2025,CI/QRO/18444/2025AMENAZAS,AMENAZAS,DOLOSO,2,2025-06-09,08:00:00,8,1,7.02,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"LOMAS DE CASA BLANCA",,,-100.354118,20.583416,13
CI/QRO/18454/2025,"CI/QRO/18454/2025ROBO SIMPLE","ROBO SIMPLE",DOLOSO,2,2025-06-09,20:30:00,8,1,4.07,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,CENTRO,,,,,JUAREZ
CI/QRO/18503/2025,"CI/QRO/18503/2025FRAUDE GENÉRICO","FRAUDE GENÉRICO",DOLOSO,2,2025-05-19,15:00:00,8,1,4.02,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"PASEOS DEL PEDREGAL",,,-100.354118,20.583416,AZABACHE
CI/QRO/18594/2025,"CI/QRO/18594/2025ROBO DE VEHÍCULO","ROBO DE VEHÍCULO",DOLOSO,2,2025-06-10,10:30:00,8,1,4.01.02.01,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"SAN PABLO TECNOLOGICO",,,-100.4039558,20.6154437,"PROLONGACIÓN EZEQUIEL MONTES"
CI/QRO/18623/2025,"CI/QRO/18623/2025ROBO A COMERCIO","ROBO A COMERCIO",DOLOSO,2,2025-06-10,21:30:00,8,1,4.01.11,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"PRIVADA JURIQUILLA",,,-100.4416805,20.7254487,"Privada Juriquilla"
CI/QRO/18629/2025,"CI/QRO/18629/2025FRAUDE GENÉRICO","FRAUDE GENÉRICO",DOLOSO,2,2025-06-10,16:45:00,8,1,4.02,QUERÉTARO,22,"CORREGIDORA (QRO)",6,,,"PUEBLO NUEVO",,,-100.354118,20.583416,"AV PASEO CONSTITUYENTES"
CI/QRO/18644/2025,"CI/QRO/18644/2025ROBO A CASA HABITACIÓN","ROBO A CASA HABITACIÓN",DOLOSO,2,2025-06-11,08:50:00,8,1,4.01.01,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"LOS SAUCES",,,-100.354118,20.583416,1
CI/QRO/18648/2025,"CI/QRO/18648/2025ROBO A TRANSEÚNTE","ROBO A TRANSEÚNTE",DOLOSO,1,2025-06-10,14:00:00,2,1,4.01.05,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"COLONIA LAS ROSAS",,,-100.354118,20.583416,"CARRETERA QUERETARO"
CI/QRO/18654/2025,"CI/QRO/18654/2025FRAUDE GENÉRICO","FRAUDE GENÉRICO",DOLOSO,2,2025-06-03,00:00:00,8,1,4.02,QUERÉTARO,22,"CORREGIDORA (QRO)",6,,,"SAN MATEO",,,-100.354118,20.583416,"PRIVADA SAN MARCOS"
CI/QRO/18656/2025,CI/QRO/18656/2025AMENAZAS,AMENAZAS,DOLOSO,2,2025-06-02,13:00:00,8,1,7.02,QUERÉTARO,22,"MARQUES, EL (QRO)",11,,,"LA CAÑADA",,,-100.354118,20.583416,"AVENIDA EMILIANO ZAPATA"
CI/QRO/18660/2025,"CI/QRO/18660/2025ACCESO ILÍCITO A SISTEMAS DE INFORMÁTICA (INGRESO A SISTEMAS INFORMÁTICOS)","ACCESO ILÍCITO A SISTEMAS DE INFORMÁTICA (INGRESO A SISTEMAS INFORMÁTICOS)",DOLOSO,2,2025-06-11,00:00:00,8,1,7.10,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"VILLA DEL SOLDO Q",,,-100.38207939081,20.699599684334,"SIERRA DE BUCARELY"
CI/QRO/18684/2025,"CI/QRO/18684/2025VIOLENCIA FAMILIAR","VIOLENCIA FAMILIAR",DOLOSO,1,2025-05-25,17:00:00,7,1,5.01,QUERÉTARO,22,"AMEALCO DE BONFIL (QRO)",1,,,CENTRO,,,-100.35412073135,20.583416327548,"MERCADO MUNICIPAL"
CI/QRO/18690/2025,"CI/QRO/18690/2025FRAUDE GENÉRICO","FRAUDE GENÉRICO",DOLOSO,2,2025-05-27,09:00:00,8,1,4.02,QUERÉTARO,22,"CORREGIDORA (QRO)",6,,,"LA VIDA",,,-100.35412073135,20.583416327548,"AV LA VIDA"
CI/QRO/18693/2025,"CI/QRO/18693/2025HECHOS POSIBLEMENTE CONSTITUTIVOS DE DELITO","HECHOS POSIBLEMENTE CONSTITUTIVOS DE DELITO",DOLOSO,2,2025-06-06,09:00:00,8,1,7.10,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"CERRITO COLORADO",,,,,ENEQUEN
CI/QRO/18757/2025,"CI/QRO/18757/2025DESOBEDIENCIA Y RESISTENCIA DE PARTICULARES","DESOBEDIENCIA Y RESISTENCIA DE PARTICULARES",DOLOSO,2,2025-06-12,04:30:00,8,1,7.10,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"EL ROCIO",,,-100.4453857,20.621355,"AVENIDA LAGOS"
CI/QRO/18793/2025,"CI/QRO/18793/2025ROBO DE VEHÍCULO","ROBO DE VEHÍCULO",DOLOSO,1,2025-06-11,15:00:00,1,1,4.01.02.01,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"CARRETERA FEDERAL CUOTA A CELAYA",,,,,"CARRETERA FEDERAL CUOTA A CELAYA"
CI/QRO/18806/2025,"CI/QRO/18806/2025ROBO QUEBRANTANDO LA CONFIANZA","ROBO QUEBRANTANDO LA CONFIANZA",DOLOSO,2,2023-05-25,00:00:00,8,1,4.01.14,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,CENTRO,,,-100.354118,20.583416,"AVENIDA UNIVERSIDAD PONIENTE"
CI/QRO/18812/2025,"CI/QRO/18812/2025DAÑOS DOLOSOS","DAÑOS DOLOSOS",DOLOSO,2,2025-06-11,21:00:00,8,1,4.05,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"EL ROSARIO",,,-100.354118,20.583416,"DEL SOCORRO"
CI/QRO/18903/2025,"CI/QRO/18903/2025ROBO DE VEHÍCULO","ROBO DE VEHÍCULO",DOLOSO,2,2025-06-12,09:00:00,8,1,4.01.02.01,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"EJIDO MODELO",,,-100.4239121,20.579984,"plan de Ayala"
CI/QRO/18962/2025,"CI/QRO/18962/2025ABUSO DE CONFIANZA","ABUSO DE CONFIANZA",DOLOSO,2,2025-06-13,00:00:00,8,1,4.03,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,SORIANA,,,-100.354118,20.583416,"PROL. EZEQUIEL MONTES"
CI/QRO/18973/2025,"CI/QRO/18973/2025FALSIFICACIÓN Y USO INDEBIDO DE DOCUMENTOS","FALSIFICACIÓN Y USO INDEBIDO DE DOCUMENTOS",DOLOSO,2,2025-06-13,14:00:00,8,1,7.06,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,.L,,,-100.354118,20.583416,.
CI/QRO/19009/2025,CI/QRO/19009/2025AMENAZAS,AMENAZAS,DOLOSO,2,2025-06-09,06:00:00,8,1,7.02,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,LOARACA,,,-100.354118,20.583416,POPOCATEPETL
CI/QRO/19017/2025,"CI/QRO/19017/2025LESIONES CULPOSAS (HECHO DE TRÁNSITO)","LESIONES CULPOSAS (HECHO DE TRÁNSITO)",CULPOSO,2,2025-06-13,10:18:00,8,1,1.02.02,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"CERRITO COLORADO",,,-100.354118,20.583416,"PROLONGACIÓN BERNARDO QUINTANA,"
CI/QRO/19045/2025,"CI/QRO/19045/2025ROBO ESTANDO LA VÍCTIMA EN VEHÍCULO DE TRANSPORTE PARTICULAR","ROBO ESTANDO LA VÍCTIMA EN VEHÍCULO DE TRANSPORTE PARTICULAR",DOLOSO,2,2025-06-13,00:00:00,8,1,4.01.09,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"MENCHACA III",,,-100.4086222,20.6274799,"rio cazones"
CI/QRO/19047/2025,"CI/QRO/19047/2025ROBO DE VEHÍCULO","ROBO DE VEHÍCULO",DOLOSO,2,2025-06-14,05:00:00,8,1,4.01.02.01,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"MILENIO III",,,-100.3445453,20.5921223,"senda eterna"
CI/QRO/19085/2025,"CI/QRO/19085/2025ROBO DE VEHÍCULO","ROBO DE VEHÍCULO",DOLOSO,2,2025-06-14,18:30:00,8,1,4.01.02.01,QUERÉTARO,22,"CORREGIDORA (QRO)",6,,,"Fraccionamiento Camino Real",,,-100.3982966,20.546623,"Av. Candiles"
CI/QRO/19127/2025,"CI/QRO/19127/2025ROBO A CASA HABITACIÓN","ROBO A CASA HABITACIÓN",DOLOSO,2,2025-06-14,17:00:00,8,1,4.01.01,QUERÉTARO,22,"CORREGIDORA (QRO)",6,,,"JARDINES DE LA NEGRETA",,,-100.453665,20.5227193,"avenida independencia"
CI/QRO/19157/2025,"CI/QRO/19157/2025NARCOMENUDEO (POSESIÓN SIMPLE)","NARCOMENUDEO (POSESIÓN SIMPLE)",DOLOSO,2,2025-06-16,09:00:00,8,1,7.01.01,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"LA LOMA",,,-100.354118,20.583416,EVEREST
CI/QRO/19199/2025,"CI/QRO/19199/2025FRAUDE GENÉRICO","FRAUDE GENÉRICO",DOLOSO,2,2025-06-10,20:00:00,8,1,4.02,QUERÉTARO,22,"MARQUES, EL (QRO)",11,,,"VILLAS DEL REFUGIO",,,-100.354118,20.583416,"AVENIDA SANTA FE"
CI/QRO/19251/2025,"CI/QRO/19251/2025ROBO A CASA HABITACIÓN","ROBO A CASA HABITACIÓN",DOLOSO,2,2025-06-15,01:59:00,8,1,4.01.01,QUERÉTARO,22,"MARQUES, EL (QRO)",11,,,"EL ROSARIO",,,-100.3057933,20.528875,"SANTA MARÍA"
CI/QRO/19253/2025,"CI/QRO/19253/2025ROBO A LUGAR CERRADO","ROBO A LUGAR CERRADO",DOLOSO,2,2025-06-16,12:00:00,8,1,4.01.14,QUERÉTARO,22,"MARQUES, EL (QRO)",11,,,"LA GRIEGA",,,-100.354118,20.583416,CALLE
CI/QRO/19265/2025,"CI/QRO/19265/2025ROBO SIMPLE","ROBO SIMPLE",DOLOSO,2,2025-03-15,10:00:00,8,1,4.07,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"EL SALITRE",,,,,"CARRETERA QUERETARO A SAN LUIS POTOSI"
CI/QRO/19266/2025,"CI/QRO/19266/2025ROBO A COMERCIO","ROBO A COMERCIO",DOLOSO,2,2025-06-16,00:30:00,8,1,4.01.11,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,BALAUSTRADAS,,,,,"AUTOPISTA MÉXICO  QUERÉTARO"
CI/QRO/19270/2025,"CI/QRO/19270/2025ROBO A VEHÍCULO","ROBO A VEHÍCULO SIN VIOLENCIA",DOLOSO,2,2025-06-14,20:00:00,8,1,4.01.03,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,CENTRO,,,,,"RINCONADA DE NOCHE BUENA"
CI/QRO/19300/2025,"CI/QRO/19300/2025HECHOS POSIBLEMENTE CONSTITUTIVOS DE DELITO","HECHOS POSIBLEMENTE CONSTITUTIVOS DE DELITO",DOLOSO,2,2025-06-13,08:30:00,8,1,7.10,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"EL NABO",,,,,"AV, SAN JUAN"
CI/QRO/19314/2025,"CI/QRO/19314/2025LESIONES DOLOSAS","LESIONES DOLOSAS",DOLOSO,2,2025-06-15,10:30:00,8,1,1.02.01,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"SATELITE FOVISSSTE",,,-100.354118,20.583416,"AVENIDA  DE LA PIEDRA"
CI/QRO/19315/2025,"CI/QRO/19315/2025ROBO A VEHÍCULO","ROBO A VEHÍCULO SIN VIOLENCIA",DOLOSO,2,2025-06-15,18:30:00,8,1,4.01.14,QUERÉTARO,22,"MARQUES, EL (QRO)",11,,,"la piedad",,,-100.2566291,20.5764475,"carretera estatal 210"
CI/QRO/19318/2025,"CI/QRO/19318/2025USURPACIÓN DE IDENTIDAD","USURPACIÓN DE IDENTIDAD",DOLOSO,2,2025-06-17,00:00:00,8,1,7.12,JALISCO,14,"GUADALAJARA (JAL)",999,,,.,,,-100.354118,20.583416,.
CI/QRO/19319/2025,"CI/QRO/19319/2025ROBO A TRANSEÚNTE","ROBO A TRANSEÚNTE",DOLOSO,2,2025-06-16,18:30:00,8,1,4.01.05,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"SAN PABLO",,,-100.4126588,20.6107418,"camino real"
CI/QRO/19328/2025,CI/QRO/19328/2025DESPOJO,DESPOJO,DOLOSO,2,2024-11-23,10:00:00,8,1,4.06,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"LAS PLAZAS",,,-100.354118,20.583416,"PLAZA DE LA CONCHITA"
CI/QRO/19335/2025,"CI/QRO/19335/2025ROBO A LUGAR CERRADO","ROBO A LUGAR CERRADO",DOLOSO,2,2025-06-17,09:00:00,8,1,4.01.14,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"LOS ARROLLITOS",,,-100.354118,20.583416,"DESIERTO DE ALTARES CON ESQUINA ARROLOO SECO"
CI/QRO/19343/2025,"CI/QRO/19343/2025FRAUDE GENÉRICO","FRAUDE GENÉRICO",DOLOSO,2,2025-06-17,00:00:00,8,1,4.02,QUERÉTARO,22,"CORREGIDORA (QRO)",6,,,"FRACCIONAMIENTO VILLALBA",,,-100.354118,20.583416,NINGUNA
CI/QRO/19345/2025,"CI/QRO/19345/2025DAÑOS DOLOSOS","DAÑOS DOLOSOS",DOLOSO,2,2025-06-16,09:00:00,8,1,4.05,QUERÉTARO,22,"MARQUES, EL (QRO)",11,,,"COLINAS DE LA PIEDAD",,,-100.354118,20.583416,"LAGUNA DE BACALAR"
CI/QRO/19381/2025,"CI/QRO/19381/2025ROBO DE VEHÍCULO","ROBO DE VEHÍCULO",DOLOSO,2,2025-06-16,23:00:00,8,1,4.01.02.01,QUERÉTARO,22,"QUERÉTARO (QRO)",14,,,"FRACCIONAMIENTO EL VERGEL",,,-100.4144013,20.6492205,"FUERTE DE GUADALUPE"
