ID_CI,ID_DELITO,DTO,DTO_PRIN,MODA_DTO,FORMA_ACC,FHA_DE_HCHOS,HRA_DE_HCHOS,EMTO_COM_DTO,GRDO_CONS,CLASF_DE_DTO,NOM_ENT_HCHOS,ID_ENT_HCHOS,NOM_MUN_HCHOS,ID_MUN_HCHOS,NOM_LOC_HCHOS,ID_LOC_HCHOS,NOM_COL_HCHOS,ID_COL_HCHOS,CP,COORD_X,COORD_Y,DOM_HCHOS
CE5625E9-56C1-4B8C-B9F4-96F2B71A99C8,3DA08465-4690-4F78-AC2F-C57EEE9E2232,Daños,0,Doloso,1,2025-05-16,17:05:00,8,1,4.5,Chiapas,7,Tapachula,89,"Tapachula de Córdova y Ordóñez",70890001,Coatancito,62,30730,-92.267990112305,14.894950067088,"Tapachula, COATANCITO, TAPACHULA, CHIAPAS, 30730"
6F3722E7-0295-443C-9BA5-164F789C3C3B,3DBB40DB-C291-4F0C-B51D-4CC1F6A29B5F,"Violencia familiar",1,Doloso,1,2025-05-08,12:58:00,6,1,5.1,Chiapas,7,Tecpatán,92,Tecpatán,70920001,"Tecpatan Centro",110,29610,-93.308840046634,17.133414291873,"Tecpatán, TECPATAN CENTRO, TECPATAN, CHIAPAS, 29610"
35129BFA-5722-432F-80CF-A67EF4933AD1,3DE6947D-E410-4F02-BA04-FFD8A4F697CF,"Ataques a las vías de comunicación",1,Doloso,1,2025-05-25,01:50:00,8,1,7.10,Chiapas,7,"Comitán de Domínguez",19,"Comitán de Domínguez",70190001,"Cruz Grande",38,30019,-92.142877728738,16.252364390512,"Boulevard Belisario Domínguez, CRUZ GRANDE, COMITAN DE DOMINGUEZ, CHIAPAS, 30019"
B6D1D945-AEF1-4D60-9AEF-A97F1FB0E17E,3F60A6F1-DDD7-4A4A-AEC3-334041B4F86E,"Robo Otros",0,Doloso,1,2025-05-18,15:15:00,6,1,4.1.14,Chiapas,7,Reforma,74,Reforma,70740001,"Ranchería Zaragoza",89,29500,-93.173503875732,17.842306569819,"Reforma, RANCHERIA ZARAGOZA, REFORMA, CHIAPAS, 29500"
ABF51D7D-06DC-4B15-9B89-B20B2B9DEC64,3F8D3CF8-5A3B-46ED-9A94-B6FD68D3B707,Homicidio,1,Doloso,1,2025-05-20,14:27:00,2,2,1.1.1,Chiapas,7,Palenque,65,Palenque,70650001,"Reforma Agrarista",70,29966,-91.502234941842,17.292331988219,"José María Morelos y Pavón, REFORMA AGRARISTA, PALENQUE, CHIAPAS, 29966"
FF57769E-CA85-4FA5-8656-CCB9EAE5BEC6,3FE5799E-A9BE-4D33-8216-43F313CEC2B4,Lesiones,0,Culposo,1,2025-05-19,21:30:00,6,1,1.2.2,Chiapas,7,Reforma,74,Reforma,70740001,"Fraccionamiento arco Iris",56,29500,-93.164176941136,17.851074056089,"Reforma, FRACCIONAMIENTO ARCO IRIS, REFORMA, CHIAPAS, 29500"
F69E7E05-547C-4079-AE5E-270A85F9B7E5,40C82F95-080B-441B-A851-7DE49B8D56B9,Daños,0,Doloso,1,2025-05-23,21:52:00,8,1,4.5,Chiapas,7,Tapachula,89,"Tapachula de Córdova y Ordóñez",70890001,"San Sebastián",308,30790,-92.261470059452,14.904905167774,"Fovi Banamex, SAN SEBASTIAN, TAPACHULA, CHIAPAS, 30790"
9C3089F2-F216-4B93-9947-5A907180DF7C,40C9E004-0A87-4DC1-B2AE-E860836971C8,"Ataques a las vías de comunicación",1,Doloso,1,2025-05-15,22:18:00,8,1,7.10,Chiapas,7,Mazatán,54,Mazatán,70540001,Mazatán,12,30650,-92.437465488911,14.901717323534,"Carretera a Mazatán, MAZATAN, MAZATAN, CHIAPAS, 30650"
174F9B97-F508-4F70-A6C1-CBC00C5E2232,410678F8-44CE-433A-8A29-3B420D9585AD,"Robo de Vehículo",1,Doloso,2,2025-05-16,04:01:00,6,1,4.1.2.1,Chiapas,7,Zinacantán,111,Zinacantán,71110001,"Otra colonia",-10,29350,-92.723581,16.760119,"OTRA COLONIA, ZINACANTAN, CHIAPAS, 29350"
8324F649-42D6-4423-889A-3CEF5EF826C9,4141BA87-3107-4672-A5DB-137B6C42C6A0,"Robo a Casa Habitación",1,Doloso,1,2025-04-29,23:39:00,6,1,4.1.1,Chiapas,7,Reforma,74,Reforma,70740001,"Luis Donaldo Colosio Zona 6",28,29500,-93.161962734735,17.84953237319,"Reforma, LUIS DONALDO COLOSIO ZONA 6, REFORMA, CHIAPAS, 29500"
861BCD00-B001-47AF-8965-D83EE2515F30,414F7DAC-85C2-4229-9319-ECEA17BC07C1,"Falsedad en declaraciones y en informes dados a una autoridad",0,Doloso,2,2024-04-03,12:31:00,8,1,7.5,Chiapas,7,"Tuxtla Gutiérrez",101,"Tuxtla Gutiérrez",71010001,"Los Choferes",257,29000,-93.082394599915,16.747073717153,"Boulevard Ángel Albino Corzo, Tuxtla Gutiérrez, Chiapas, 29077, México"
D031651E-1B61-4313-8002-F38936665845,41B3E295-4143-4ADA-9724-80E6797806E4,Lesiones,0,Doloso,1,2024-12-28,21:30:00,6,1,1.2.1,Chiapas,7,Berriozábal,12,"La Libertad",70120306,"La Libertad",45,29134,-93.243112564087,16.801081110137,"San Miguel, LA LIBERTAD, BERRIOZABAL, CHIAPAS, 29134"
287AC692-87DC-4D79-B24A-5BAD0D8C474F,41DB114A-C81D-4D00-977B-EA184742CB43,"Contra la salud (Narcomenudeo)",1,Doloso,2,2025-05-05,22:15:00,8,1,7.1.2,Chiapas,7,Tapachula,89,"Puerto Madero (San Benito)",70890148,"Puerto Madero Centro",271,30830,-92.411448568312,14.735029674607,"El Encanto, PUERTO MADERO CENTRO, TAPACHULA, CHIAPAS, 30830"
060FBFA1-6F60-4AEC-A5B6-C9E3A8069480,42506625-4556-4F56-A544-561CE30F52BA,Pandillerismo,1,Doloso,1,2025-05-10,14:32:00,6,1,7.10,Chiapas,7,Tuzantán,103,Tuzantán,71030001,Tuzantan,9,30680,-92.427978515625,15.125013878165,"Tuzantán, TUZANTAN, TUZANTAN, CHIAPAS, 30680"
5B327D11-E675-4385-BC81-910159DDF5E9,42635820-734A-45EA-9046-0BF7C2BD61AB,"Armas prohibidas",0,Doloso,2,2025-05-09,11:10:00,8,1,7.10,Chiapas,7,Tapachula,89,"Tapachula de Córdova y Ordóñez",70890001,"Fracc. Terranova",430,30700,-92.257927084214,14.869221246965,"Tapachula, FRACC TERRANOVA, TAPACHULA, CHIAPAS, 30700"
C3278A25-1EF5-4FEA-82BD-045D36411EF6,426A5BB8-0CAA-428B-BF63-69E13C532992,"Contra la salud (Narcomenudeo)",1,Doloso,2,2025-05-27,03:00:00,8,1,7.1.2,Chiapas,7,Tapachula,89,"Tapachula de Córdova y Ordóñez",70890001,"16 de Septiembre",5,30700,-92.258892059326,14.905271495882,"Framboyanes, 16 DE SEPTIEMBRE, TAPACHULA, CHIAPAS, 30700"
907E0197-0635-4B46-9DB8-CB9C866D413D,4273F70E-04B7-4F99-BED3-F5D3DD99BBA0,Homicidio,1,Culposo,1,2025-05-02,05:07:00,1,1,1.1.2,Chiapas,7,"Villa Corzo",107,"Villa Corzo",71070001,"Reforma Agraria",70,30525,-93.124408721924,16.061054886327,"Villa Corzo, REFORMA AGRARIA, VILLA CORZO, CHIAPAS, 30525"
682E2561-A567-4532-ACE2-C3DB54AF6214,42D2F81A-428D-4733-8BA2-13A38EF67087,Daños,0,Culposo,1,2025-05-09,23:16:00,8,1,4.5,Chiapas,7,"Tuxtla Gutiérrez",101,"Tuxtla Gutiérrez",71010001,Calvarium,83,29000,-93.118228912354,16.753720097306,"NINGUNA 21, S/N"
302B9D0F-A818-4220-8D37-07DBEB4F1A23,433CE924-FDCC-4A90-B507-7E4C240E5BED,Lesiones,1,Culposo,1,2025-05-02,06:30:00,4,1,1.2.2,Chiapas,7,Pichucalco,68,Pichucalco,70680001,"Mariano Matamoros 1a Sección",37,29525,-93.120288848877,17.510778028682,"MARIANO MATAMOROS 1A SECCION, PICHUCALCO, CHIAPAS, 29525"
E9F426BF-0634-4DE3-A17B-29126CC797E8,433D8CE2-A76A-4EB5-A6B9-4EC08DD79668,"Acoso Sexual",1,Doloso,1,2025-04-01,10:20:00,8,1,3.2,Chiapas,7,Palenque,65,Palenque,70650001,"Central Unitaria de los Trabajadores",15,29960,-91.988697052002,17.495552672029,"Palenque, CENTRAL UNITARIA DE LOS TRABAJADORES, PALENQUE, CHIAPAS, 29960"
0BEE374B-4245-4243-99DC-C13382DA7E05,43794717-CBE8-402D-93A8-7B870287052B,"Contra la salud (Narcomenudeo)",1,Doloso,2,2025-05-10,01:48:00,8,1,7.1.2,Chiapas,7,Tonalá,97,Tonalá,70970001,"Tonalá Centro",65,30500,-93.75337600708,16.088500955112,"Tonalá, TONALA CENTRO, TONALA, CHIAPAS, 30500"
728B4620-8FBA-4CFF-8FDA-DFC5F0E23461,440FA317-CC93-4B0C-BA27-034A05719AB6,"Ataques a las vías de comunicación",1,Culposo,1,2025-05-08,01:14:00,8,1,7.10,Chiapas,7,"Tuxtla Gutiérrez",101,"Tuxtla Gutiérrez",71010001,Bugambilias,78,29000,-93.144561871613,16.755256681992,"Boulevard Doctor Belisario Domínguez, BUGAMBILIAS, TUXTLA GUTIERREZ, CHIAPAS, 29000"
89BC97A2-9FC5-4785-97FA-8298095AF6E5,4428F24F-68CD-4120-8867-E5E484B16F77,Daños,1,Culposo,1,2025-05-07,16:09:00,8,1,4.5,Chiapas,7,Palenque,65,Palenque,70650001,"Palenque Centro",67,29960,-91.981573104858,17.508267416348,"Pakal-Ná, PALENQUE CENTRO, PALENQUE, CHIAPAS, 29960"
D36EE143-66CA-413E-AF2C-B0AD88E7654E,449B8975-EBA5-4B3F-93F1-92F379FF36A1,Homicidio,1,Culposo,1,2025-05-25,17:00:00,8,1,1.1.2,Chiapas,7,"La Trinitaria",99,"La Trinitaria",70990001,"Cristobal Colon (Lagos de Colon)",55,30160,-91.896851241572,15.828404032552,"Cristóbal Colón, CRISTOBAL COLON LAGOS DE COLON, LA TRINITARIA, CHIAPAS, 30160"
17C6BF21-9394-4DD4-8167-10DBD0A8065B,44AC8CF4-260A-4D70-A15D-649E577F742B,Ecocidio,1,Doloso,2,2025-05-21,05:02:00,6,1,7.7,Chiapas,7,Ocosingo,59,Ocosingo,70590001,Ocosingo,75,29950,-92.106628417969,16.930561405186,"Ocosingo, OCOSINGO, OCOSINGO, CHIAPAS, 29950"
1966BDF4-2B01-4939-8A2C-6F4B97594033,452A6C5F-D58E-4E13-956B-EB39F4B5C369,"Contra la salud (Narcomenudeo)",1,Doloso,2,2025-05-10,10:40:00,8,1,7.1.1,Chiapas,7,Huixtla,40,Huixtla,70400001,"Otra colonia",-10,30640,-92.472653388977,15.137806676445,"Las Hortencias, OTRA COLONIA, HUIXTLA, CHIAPAS, 30640"
26100B68-01F2-45C5-A18B-C01E348313F7,4598DDF6-CFDB-46A0-ABD0-4CDFC78C59FF,"Robo Otros",1,Doloso,2,2025-05-16,17:39:00,8,1,4.1.14,Chiapas,7,Tapachula,89,"Tapachula de Córdova y Ordóñez",70890001,"Ciudad de Tapachula",61,30709,-92.261846426125,14.90743203831,"Tapachula, CIUDAD DE TAPACHULA, TAPACHULA, CHIAPAS, 30709"
158A04A1-3F03-46DA-A345-85EA5E0C1454,45A36252-3C64-45EA-B260-F62708E21D6E,"Robo de Vehículo",1,Doloso,2,2025-05-09,15:00:00,6,1,4.1.2.1,Chiapas,7,"Villa Comaltitlán",71,"Villa Comaltitlán",70710001,"Otra colonia",-10,30620,-92.573817241218,15.215396749646,"Calle Tercera Oriente OTRA COLONIA VILLA COMALTITLAN CHIAPAS 30620"
2278630A-B2DA-43C2-96FF-BC1B870932A4,45A3C1DF-4405-4F9A-B7C1-A1290095F5D7,"Contra la salud (Narcomenudeo)",1,Doloso,2,2025-05-23,17:16:00,8,1,7.1.2,Chiapas,7,Villaflores,108,Villaflores,71080001,"Villaflores Centro",78,30475,-93.264999389648,16.23365008067,"Villaflores, VILLAFLORES CENTRO, VILLAFLORES, CHIAPAS, 30475"
35653989-6843-46B2-9774-56C5794AC469,466A96D0-BED6-451D-8D4D-05EDF68F8AEF,"Ataques a las vías de comunicación",1,Doloso,1,2025-05-29,18:15:00,8,1,7.10,Chiapas,7,Ixhuatán,42,Ixhuatán,70420001,Ixhuatan,6,29720,-93.003639969078,17.293242306106,"Calle Guadalupe, IXHUATAN, IXHUATAN, CHIAPAS, 29720"
4681A819-2B4F-4E73-9252-F3A6A6445AB2,471AAE9B-8EBD-4962-9AB5-A07CCE209D2C,"Desobediencia y resistencia de particulares",1,Doloso,2,2025-05-01,18:23:00,6,1,7.11.1,Chiapas,7,Motozintla,57,"Motozintla de Mendoza",70570001,"3 de Mayo",68,30900,-92.246533483163,15.365087669556,"Motozintla de Mendoza, 3 DE MAYO, MOTOZINTLA, CHIAPAS, 30900"
AAFBE8FE-DBC5-45AA-8973-33001CBB01CA,474E6C3E-9CF0-4264-B356-8789D2033791,Homicidio,1,Culposo,1,2025-05-08,06:30:00,4,1,1.1.2,Chiapas,7,Pantepec,67,Pantepec,70670001,"Otra colonia",-10,27660,-93.048534393311,17.187991096951,"Pantepec, OTRA COLONIA, PANTEPEC, CHIAPAS, 27660"
6C032A78-19F4-47BF-99BE-D332E0A267EF,47A361EB-3E8F-4119-857A-36746CE039F3,Homicidio,1,Doloso,1,2025-05-09,21:20:00,1,1,1.1.1,Chiapas,7,Huixtla,40,Huixtla,70400001,Cañaveral,12,30640,-92.481762170792,15.13879158207,"Calle Narciso Mendoza, CANAVERAL, HUIXTLA, CHIAPAS, 30640"
50B9A2C7-3E03-49FB-A6F0-C025CBAAB38B,4846186B-1247-4FBB-B8F4-000F4AF835D4,"Incumplimiento de obligaciones de asistencia familiar",1,Doloso,2,2025-01-24,13:19:00,8,1,5.3,Chiapas,7,Cintalapa,17,"Triunfo de Madero",70170147,"Triunfo de Madero",53,30403,-93.769643229911,16.771645382708,"Triunfo de Madero, TRIUNFO DE MADERO, CINTALAPA DE FIGUEROA, CHIAPAS, 30403"
30AC97DB-6A0B-4BB2-8783-01AF93A6793E,48C48F3A-8756-411D-B848-15936B10F277,"Fraude   ",1,Doloso,2,2024-05-25,12:14:00,8,1,4.2,Chiapas,7,"Tuxtla Gutiérrez",101,"Tuxtla Gutiérrez",71010001,"Lomas del Valle",249,29026,-93.102310203001,16.748989139055,"AVENIDA  LOMA  DEL COLIBRI NUMERO 158 DEL FRACCIONAMIENTO LOMAS DEL VALLE  DE ESTA CIUDAD CAPITAL "
409922E7-9C0C-4379-A70B-AF2F5B744E86,491DC503-5148-41F1-AA02-083E9A1EEDB2,Lesiones,1,Culposo,1,2025-05-03,14:05:00,4,1,1.2.2,Chiapas,7,Tapachula,89,"Tapachula de Córdova y Ordóñez",70890001,"Las Vegas",184,30796,-92.25305557251,14.875244148097,"Tapachula, LAS VEGAS, TAPACHULA, CHIAPAS, 30796"
1DB7EC08-EDAB-4C42-A9AB-CC99B4568682,49B1D748-896F-4DF9-8ED4-CF0ED9370749,"Acoso Sexual",1,Doloso,2,2024-11-22,13:30:00,8,1,3.2,Chiapas,7,"Chiapa de Corzo",27,"Chiapa de Corzo",70270001,"Chiapa de Corzo Centro",8,29160,-93.013000488281,16.708676075812,"Santo Domingo, CHIAPA DE CORZO CENTRO, CHIAPA DE CORZO, CHIAPAS, 29160"
30786E96-F1DD-4625-8842-978F3EFD2ADC,49C2A849-3440-4095-B521-8B6DB771E950,Daños,0,Culposo,1,2025-05-20,23:25:00,8,1,4.5,Chiapas,7,"Tuxtla Gutiérrez",101,"Tuxtla Gutiérrez",71010001,Canteras,88,29014,-93.133935928345,16.770451688987,"Las Canteras, CANTERAS, TUXTLA GUTIERREZ, CHIAPAS, 29014"
8EEB397A-C1FF-4C4D-8D13-7015D55C61DC,49DEDB3B-CBDD-4443-9B34-613EABE61750,Lesiones,1,Doloso,1,2025-05-27,15:12:00,6,1,1.2.1,Chiapas,7,Tapachula,89,"Tapachula de Córdova y Ordóñez",70890001,"Ciudad de Tapachula",61,30709,-92.266616821289,14.903864576355,"Framboyanes, CIUDAD DE TAPACHULA, TAPACHULA, CHIAPAS, 30709"
3682286B-1662-4FE8-A902-F1FAEA08E5C9,49F91289-9095-4953-B1AC-1D1B1B6F2A54,Discriminación,1,Doloso,1,2025-02-21,10:57:00,8,1,6.3,Chiapas,7,"Tuxtla Gutiérrez",101,"Tuxtla Gutiérrez",71010001,Potinaspak,338,29018,-93.122887909412,16.785498283826,"Sospo POTINASPAK TUXTLA GUTIERREZ CHIAPAS 29018"
BC9F8196-A07B-46B9-B21D-387414E65BCE,4A44A23F-6172-4F54-83EB-0CB5F0EBA796,"Fraude   ",1,Doloso,2,2024-05-30,08:44:00,6,1,4.2,Chiapas,7,"Tuxtla Gutiérrez",101,"Tuxtla Gutiérrez",71010001,"Centenario Tuchtlán",94,29000,-93.116855621338,16.755120358026,"Copoya, Tuxtla Gutiérrez, Chiapas, 29066, México"
E39E5E07-8497-4E63-971E-F12926E90FD8,4A4F9590-B08D-4172-A8F1-4091BDBB1B3A,Despojo,1,Doloso,2,2024-09-27,11:42:00,6,1,4.6,Chiapas,7,Tumbalá,100,Tumbalá,71000001,"Otra colonia",-10,29920,-92.31502532959,17.279441830913,"Tumbalá, OTRA COLONIA, TUMBALA, CHIAPAS, 29920"
77B83157-3462-4839-8E3A-A4106BCA46D0,4A50CE76-B41E-4F0A-8DD9-2A5F0D2EC0C3,Homicidio,1,Culposo,1,2025-05-23,21:01:00,4,1,1.1.2,Chiapas,7,Arriaga,9,"Agua Zarca",70090197,"Arriaga Centro",3,30450,-93.902378082275,16.235076774218,"Arriaga, ARRIAGA CENTRO, ARRIAGA, CHIAPAS, 30450"
5DF523B2-1C3B-4C0C-8803-73C45EA9FE98,4AADD8B9-0220-4953-B8FD-0C234B71F67A,"Armas prohibidas",1,Doloso,2,2025-05-05,16:25:00,8,1,7.10,Chiapas,7,Siltepec,80,Siltepec,70800001,"La Pinada",54,30990,-92.322481870651,15.615752323119,"San Antonio la Pinada, LA PINADA, SILTEPEC, CHIAPAS, 30990"
B037946F-A47C-4FF4-8126-6DD89BB1496E,4B203164-6781-4327-BC5A-EFF77744B477,Homicidio,1,Culposo,1,2025-05-09,20:50:00,4,1,1.1.2,Chiapas,7,Tapachula,89,"Tapachula de Córdova y Ordóñez",70890001,"Ciudad de Tapachula",61,30709,-92.260780334473,14.903944408698,"Framboyanes, CIUDAD DE TAPACHULA, TAPACHULA, CHIAPAS, 30709"
54A9C7AD-E667-4366-8D66-10EE86C8E91D,4B2F4AAF-B6B5-4C20-8741-691D9ECB4A51,Lesiones,1,Doloso,1,2025-05-09,12:28:00,6,1,1.2.1,Chiapas,7,"Tuxtla Gutiérrez",101,"Tuxtla Gutiérrez",71010001,"San Roque",396,29040,-93.115364313126,16.750908047384,"Avenida 3a Sur Oriente, SAN ROQUE, TUXTLA GUTIERREZ, CHIAPAS, 29040"
0E21792F-07E9-4A1E-94E2-BB2538854776,4B4042FB-F88B-49B6-943C-0A8634D86E61,"Desobediencia y resistencia de particulares",1,Doloso,2,2025-05-21,16:42:00,6,1,7.11.1,Chiapas,7,"Tuxtla Gutiérrez",101,"Tuxtla Gutiérrez",71010001,"La Misión",207,29096,-93.070582151413,16.740778030854,"Boulevard La Mision, LA MISION, TUXTLA GUTIERREZ, CHIAPAS, 29096"
611D51E8-1A6E-466D-9CBB-43934F090251,4B525CD5-D63C-4F27-A584-2CA345194B67,"Abuso sexual",1,Doloso,2,2025-05-03,13:13:00,8,1,3.1,Chiapas,7,Cacahoatán,15,Cacahoatán,70150001,"Emiliano Zapata",17,30890,-92.168426513672,14.994830931758,"Rosario Ixtal, EMILIANO ZAPATA, CACAHOATAN, CHIAPAS, 30890"
F7B03FFA-8158-4741-A735-C4FEF63D1C97,4BAFB09F-3FB2-4097-B1B2-61FA9292CB0B,"Violencia familiar",1,Doloso,1,2025-05-07,01:27:00,6,1,5.1,Chiapas,7,"Tuxtla Gutiérrez",101,"Tuxtla Gutiérrez",71010001,"Real del Bosque",349,29040,-93.200437380445,16.702308907844,"Tuxtla Gutiérrez, REAL DEL BOSQUE, TUXTLA GUTIERREZ, CHIAPAS, 29040"
357F1A93-F1FA-4D13-B528-7660E5A4E448,4BF4311E-13AB-4A10-99F4-6BDE1E77C1D2,Amenazas,0,Doloso,1,2024-11-20,16:58:00,8,1,7.2,Chiapas,7,"San Cristóbal de las Casas",78,"San Cristóbal de las Casas",70780001,"La Garita",78,29230,-92.615733146667,16.739224384378,"Periférico Sur Oriente, LA GARITA, SAN CRISTOBAL DE LAS CASAS, CHIAPAS, 29230"
C2AFA34B-2A2A-4CF8-90E4-3F15835A44BA,4BFFD545-2231-4AC7-BF7C-DB230BE78E5F,Homicidio,1,Culposo,1,2025-05-27,12:58:00,8,1,1.1.2,Chiapas,7,"San Cristóbal de las Casas",78,"San Cristóbal de las Casas",70780001,Fátima,57,29264,-92.653605937958,16.728796099498,"Calzada del Pipila FATIMA SAN CRISTOBAL DE LAS CASAS CHIAPAS 29264"
28B83AC5-BFC7-41B3-B834-F7AB617E21AB,4C5164B6-2D50-4EFF-944D-A3267B21BA5C,"Contra la salud (Narcomenudeo)",1,Doloso,2,2025-05-13,14:43:00,8,1,7.1.1,Chiapas,7,"Tuxtla Gutiérrez",101,"Tuxtla Gutiérrez",71010001,"San Roque",395,29080,-93.116855621338,16.754048846634,"Copoya, SAN ROQUE, TUXTLA GUTIERREZ, CHIAPAS, 29080"
C82DA76D-13CB-45E3-AAD7-E09A05292E48,4C5728E4-1956-4792-9526-5CBDA41D8B1A,Lesiones,1,Doloso,1,2025-04-09,10:58:00,6,1,1.2.1,Chiapas,7,"Tuxtla Gutiérrez",101,"Tuxtla Gutiérrez",71010001,"Paraíso Alto",317,29039,-93.117604460691,16.774750634132,"Las Canteras, PARAISO ALTO, TUXTLA GUTIERREZ, CHIAPAS, 29039"
08B4632A-BA1B-4A80-B6AF-CF84F5807DBA,4C6678FB-7744-49FC-925F-28CBAEE2CB06,"Contra la salud (Narcomenudeo)",1,Doloso,2,2025-05-05,19:42:00,8,1,7.1.1,Chiapas,7,Tapachula,89,"Tapachula de Córdova y Ordóñez",70890001,"La Cuchilla Bugambilias",158,30719,-92.257175445557,14.905935036406,"Framboyanes, LA CUCHILLA BUGAMBILIAS, TAPACHULA, CHIAPAS, 30719"
302B9D0F-A818-4220-8D37-07DBEB4F1A23,4CE69ABE-6EB6-402C-A40A-4E3D63DC8A2A,Homicidio,0,Culposo,1,2025-05-02,06:30:00,4,1,1.1.2,Chiapas,7,Pichucalco,68,Pichucalco,70680001,"Mariano Matamoros 1a Sección",37,29525,-93.120288848877,17.510778028682,"MARIANO MATAMOROS 1A SECCION, PICHUCALCO, CHIAPAS, 29525"
E4A179EB-1FD6-46FD-BC77-CC658E2AE9F6,4D3AEFCF-37B0-42EA-B407-4D7464FF47E6,Lesiones,1,Culposo,1,2025-05-18,21:32:00,4,1,1.2.2,Chiapas,7,Tapachula,89,"Tapachula de Córdova y Ordóñez",70890001,"Ciudad de Tapachula",61,30709,-92.265758514404,14.904607953312,"Framboyanes, CIUDAD DE TAPACHULA, TAPACHULA, CHIAPAS, 30709"
4B770CFE-8A5C-4572-917C-B7B86204A6F6,4D47CDE8-27C8-4865-BD24-70107C7E4BDC,Daños,0,Culposo,1,2025-05-01,00:48:00,8,1,4.5,Chiapas,7,"Comitán de Domínguez",19,"Comitán de Domínguez",70190001,"Bella Vista la Loma",8,30034,-92.138510495424,16.243365282449,"Comitán, BELLA VISTA LA LOMA, COMITAN DE DOMINGUEZ, CHIAPAS, 30034"
F13F691B-8BE6-4BF9-9178-4E66A560C67A,4D8C7932-304C-431D-9BCA-375C7BDC9FB5,"Robo de Vehículo",1,Doloso,2,2025-05-08,13:36:00,6,1,4.1.2.1,Chiapas,7,"Benemérito de las Américas",114,"Benemérito de las Américas",71140001,"Benemérito de las Américas",1,29955,-90.683555603027,16.561140198381,"Benemérito de las Américas, BENEMERITO DE LAS AMERICAS, BENEMERITO DE LAS AMERICAS, CHIAPAS, 29955"
8DC7A4E1-4BE7-4EAB-902F-791194E23420,4D8E067F-395F-425A-9D92-E46BF49810C3,"Contra la salud (Narcomenudeo)",1,Doloso,2,2025-05-03,18:05:00,8,1,7.1.1,Chiapas,7,Tapachula,89,"Santa Clara",70890553,"Santa Clara",312,30788,-92.250137329102,14.877898667834,"Tapachula, SANTA CLARA, TAPACHULA, CHIAPAS, 30788"
D43D20F3-D5D8-4488-97FA-AA7B542015B9,4DD9268D-3BB8-4D28-86BC-C1792C38472B,"Desobediencia y resistencia de particulares",1,Doloso,2,2025-05-11,04:35:00,6,1,7.11.1,Chiapas,7,Tapachula,89,"Tapachula de Córdova y Ordóñez",70890001,"Tapachula Centro",325,30700,-92.258500753201,14.909865001284,"CALLE SARMIENTO 00"
69AB3002-BF30-4C04-8CF3-F1D027FB271A,4DE25A62-A4A3-4F1B-A943-520EBE3512CD,Extorsión,1,Doloso,1,2025-05-03,11:02:00,8,1,4.4.1,Chiapas,7,"Tuxtla Gutiérrez",101,"Tuxtla Gutiérrez",71010001,Terán,413,29050,-93.17054271698,16.753306029657,"Avenida Central Poniente, TERAN, TUXTLA GUTIERREZ, CHIAPAS, 29050"
9A193522-E50D-4DB9-A84A-804B4BBF9A5A,4DF908CC-A088-4F21-AB80-9922D2D15E90,"Robo a Casa Habitación",1,Doloso,1,2025-05-12,17:48:00,2,1,4.1.1,Chiapas,7,"Frontera Comalapa",34,"Frontera Comalapa",70340001,Guadalupe,28,30140,-92.140907049179,15.663905673022,"Avenida Segunda Poniente Norte, GUADALUPE, FRONTERA COMALAPA, CHIAPAS, 30140"
FB020EB9-3474-46ED-89CD-5B9BDA1D6A2A,4E209043-8EC6-442D-8B51-42638AC1DD92,Pederastia,1,Doloso,2,2025-05-23,09:10:00,3,1,3.7,Chiapas,7,Chicomuselo,30,Chicomuselo,70300001,"San José Monte Sinai",11,30120,-92.118648877151,15.65988708202,"Huixnayal SAN JOSE MONTE SINAI CHICOMUSELO CHIAPAS 30120"
293A0A42-B85E-4F9D-B4FA-97BB2166616A,4E702B39-FCA9-4BDB-8E7C-C7A58B5EFC2F,"Robo Otros",1,Doloso,1,2025-01-28,14:50:00,8,1,4.1.14,Chiapas,7,"San Cristóbal de las Casas",78,"San Cristóbal de las Casas",70780001,"Santa Martha",164,29288,-92.647436857223,16.725278001937,"Calle José María Morelos, SANTA MARTHA, SAN CRISTOBAL DE LAS CASAS, CHIAPAS, 29288"
A44C2488-81E7-4185-8F66-46A3AE34FD82,4E850D03-DD7C-43C6-8459-7E06BBAD9769,Homicidio,1,Culposo,1,2025-05-03,08:30:00,2,1,1.1.2,Chiapas,7,Ocosingo,59,Ocosingo,70590001,"Otra colonia",-10,29950,-92.104471921921,16.892199317523,"Mumuntic II (Sk'Inal Winiketik), OTRA COLONIA, OCOSINGO, CHIAPAS, 29950"
459AF73C-5C3C-41F1-A605-716BD01B3F06,4ECF14F9-5259-4459-968A-29A7FBAC80DF,"Robo de Vehículo",1,Doloso,2,2025-05-07,09:53:00,6,1,4.1.2.2,Chiapas,7,"San Cristóbal de las Casas",78,"San Cristóbal de las Casas",70780001,"San Diego",146,29270,-92.639325857162,16.711484253256,"NO REFIERE 3, 00"
